k1,k2,E_Ts_x1,E_Tr_x1,E_OS_x1,E_Osc_x1,E_Ts_x2,E_Tr_x2,E_OS_x2,E_Osc_x2,E_Up,E_Ui,J,ProbabilityWeight-k1,prefix,ProbabilityWeight,ProbabilityWeight-k2,PointProbability
2.80044,1.12044,5.18601860186,0.882828282828,0.552627548182,2.82,6.59475947595,0.866346634663,1.16542344919,3.74,3.35144622663,4.6760021833,7.69238850031,0.019996,1457,0.00039972004,0.01999,0.1
2.80044,1.16042,5.03612361236,0.831643164316,0.538160632212,2.76,6.17893789379,0.861206120612,1.20429777999,3.49,3.52414886357,4.59804910471,7.70763300407,0.019996,1458,0.00039972004,0.01999,0.1
2.80044,1.2004,4.80488048805,0.877827782778,0.494894473914,2.6,5.82558255826,0.783638363836,1.12228031684,3.26,3.36217900832,4.27215569063,7.32437216397,0.019996,1459,0.00039972004,0.01999,0.1
2.80044,1.24038,4.7800980098,0.874087408741,0.499214864522,2.6,5.77697769777,0.734153415342,1.15494958463,3.24,3.53194477402,4.36773809205,7.47898588095,0.019996,1460,0.00039972004,0.01999,0.1
2.80044,1.28036,4.74353435344,0.958555855586,0.478950400345,2.57,5.6799679968,0.867606760676,1.15682644734,3.18,3.68697533879,4.33526415137,7.66517500029,0.019996,1461,0.00039972004,0.01999,0.1
2.80044,1.32034,4.38309830983,0.998739873987,0.419481014515,2.27,5.37445744574,0.767396739674,1.03571155518,2.99,3.47088544921,3.97522482038,7.17704481396,0.019996,1462,0.00039972004,0.01999,0.1
2.80044,1.36032,4.15611561156,0.996839683968,0.386045826652,2.15,5.14713471347,0.742174217422,0.944284193262,2.86,3.2588812002,3.65741831522,6.78291151755,0.019996,1463,0.00039972004,0.01999,0.1
2.80044,1.4003,4.1301930193,0.999879987999,0.408157096706,2.1,5.15345534553,0.876947694769,1.05620652487,2.86,3.69580976844,3.9773587496,7.32351391089,0.019996,1464,0.00039972004,0.01999,0.1
2.80044,1.44028,3.9096909691,0.929292929293,0.402658147986,1.98,4.93547354735,0.778677867787,1.03289692254,2.71,3.74449325025,3.93709965007,7.19621771597,0.019996,1465,0.00039972004,0.01999,0.1
2.80044,1.48026,3.84294429443,0.909850985099,0.409582410446,1.92,4.85168516852,0.772277227723,1.04429119775,2.64,3.88379746179,3.97677679967,7.29534807144,0.019996,1466,0.00039972004,0.01999,0.1
2.80044,1.52024,3.76461646165,0.940934093409,0.382189182861,1.86,4.63244324432,0.830183018302,0.9875312546,2.47,3.71629427191,3.79959259713,7.04154487583,0.019996,1467,0.00039972004,0.01999,0.1
2.80044,1.56022,3.73119311931,0.935153515352,0.394588707681,1.85,4.57559755976,0.852585258526,0.883008211564,2.37,3.53014385701,3.67617495824,6.7990470277,0.019996,1468,0.00039972004,0.01999,0.1
2.80044,1.6002,3.63578357836,0.991059105911,0.346717533387,1.77,4.40944094409,0.747474747475,0.907931819227,2.33,3.56595146816,3.49204191145,6.7327588018,0.019996,1469,0.00039972004,0.01999,0.1
2.80044,1.64018,3.54553455346,1.02142214221,0.321811338775,1.7,4.33787378738,0.772857285729,0.901092109606,2.29,3.73951736206,3.46582587454,6.87352369935,0.019996,1470,0.00039972004,0.01999,0.1
2.80044,1.68016,3.5800980098,0.954075407541,0.348298424594,1.75,4.31569156916,0.821802180218,0.926430266981,2.26,3.81146612347,3.54528063946,6.96425501048,0.019996,1471,0.00039972004,0.01999,0.1
2.80044,1.72014,3.47264726473,0.904650465047,0.345291734403,1.71,4.22126212621,0.775497549755,0.856805767069,2.19,3.64683837677,3.46487351301,6.6926813199,0.019996,1472,0.00039972004,0.01999,0.1
2.80044,1.76012,3.46330633063,1.02380238024,0.312897171632,1.65,4.27120712071,0.696329632963,0.943039561582,2.3,4.08899056183,3.55182214211,7.18228314119,0.019996,1473,0.00039972004,0.01999,0.1
2.80044,1.8001,3.37269726973,0.996759675968,0.30000154073,1.61,4.16415641564,0.788558855886,0.893923504638,2.19,4.0968943987,3.51312838634,7.14147310534,0.019996,1474,0.00039972004,0.01999,0.1
2.80044,1.84008,3.14175417542,1.02926292629,0.271631559573,1.44,3.89458945895,0.7700370037,0.834245849047,2.02,3.86906328209,3.28162342845,6.74688419345,0.019996,1475,0.00039972004,0.01999,0.1
2.80044,1.88006,3.19097909791,1.13091309131,0.27669602199,1.45,3.9201520152,0.781098109811,0.914813540321,2.03,4.26263676759,3.45921269743,7.23369102526,0.019996,1476,0.00039972004,0.01999,0.1
2.80044,1.92004,3.02380238024,1.01844184418,0.267379021564,1.35,3.74141414141,0.858585858586,0.754805529662,1.84,3.90294351155,3.2629846787,6.70889193787,0.019996,1477,0.00039972004,0.01999,0.1
2.80044,1.96002,2.93839383938,1.02116211621,0.255734243073,1.28,3.63780378038,0.858225822582,0.802650878938,1.79,4.01143055946,3.24211657774,6.7780945141,0.019996,1478,0.00039972004,0.01999,0.1
2.80044,2.0,2.83190319032,1.06086608661,0.243353489844,1.18,3.5195119512,0.737193719372,0.817200681636,1.73,4.4048258209,3.32161404413,7.09560821899,0.019996,1479,0.00019986002,0.009995,0.1
2.90042,0.001,19.997739774,0.902690269027,1.38619480911,12.61,19.999379938,0.826282628263,2.7374495971,12.49,4.0220744633,50.8568468758,20.6451877247,0.019996,1480,0.00020985802,0.010495,0.1
2.90042,0.04098,19.997939794,0.796439643964,1.25440036428,12.53,20.0,0.74495449545,2.47720996773,12.58,3.70423613411,39.2066150319,19.0027246871,0.019996,1481,0.00039972004,0.01999,0.1
2.90042,0.08096,19.99619962,0.756775677568,1.22297125702,12.61,19.998219822,0.971217121712,2.40658821093,12.48,3.67410903359,32.9076461641,18.3771450051,0.019996,1482,0.00039972004,0.01999,0.1
2.90042,0.12094,19.6430243024,0.785058505851,1.15815559524,12.28,19.8621062106,0.980098009801,2.3018389556,12.46,3.58341040875,27.4154127996,17.5824388573,0.019996,1483,0.00039972004,0.01999,0.1
2.90042,0.16092,19.9656765677,0.821702170217,1.15578735639,12.49,19.995779578,0.917071707171,2.27696088432,12.5,3.62060830938,24.045207757,17.3775063592,0.019996,1484,0.00039972004,0.01999,0.1
2.90042,0.2009,19.8140614061,0.882448244824,1.10951081641,12.32,19.9859185919,0.812241224122,2.21162336505,12.5,3.60912489789,20.8806157299,16.9615932747,0.019996,1485,0.00039972004,0.01999,0.1
2.90042,0.24088,19.2700470047,0.764856485649,1.05395741017,12.01,19.7783378338,0.878847884788,2.06376543798,12.27,3.43484475218,17.7097819049,16.2105243869,0.019996,1486,0.00039972004,0.01999,0.1
2.90042,0.28086,19.0723472347,0.985218521852,1.03772067881,11.79,19.7922992299,0.79397939794,2.08025963037,12.4,3.52196018167,16.1108779247,16.1393075484,0.019996,1487,0.00039972004,0.01999,0.1
2.90042,0.32084,18.3347134713,0.783258325833,1.06175220441,11.35,19.4813281328,0.777757775778,2.10860999348,12.14,3.63773781725,15.1004747654,15.8308459416,0.019996,1488,0.00039972004,0.01999,0.1
2.90042,0.36082,17.3572957296,0.958175817582,1.04398957156,10.68,19.2808280828,0.836543654365,2.1182864525,12.01,3.78603770064,14.1673916126,15.6645950698,0.019996,1489,0.00039972004,0.01999,0.1
2.90042,0.4008,15.5582558256,0.880168016802,1.01852475023,9.56,18.503250325,0.703830383038,2.09933312732,11.55,3.77160599129,12.9051260348,14.8057299147,0.019996,1490,0.00039972004,0.01999,0.1
2.90042,0.44078,13.8443444344,0.747174717472,0.949771492203,8.53,16.8537453745,0.820842084208,1.86530312443,10.36,3.50932839305,11.1238047871,13.440844678,0.019996,1491,0.00039972004,0.01999,0.1
2.90042,0.48076,12.4147014701,0.788738873887,0.893540160049,7.59,15.2324832483,0.813401340134,1.80037514104,9.34,3.44080617886,10.0689642012,12.4869727983,0.019996,1492,0.00039972004,0.01999,0.1
2.90042,0.52074,11.4382438244,0.971497149715,0.810956923245,6.93,13.996219622,0.633063306331,1.7244584041,8.66,3.34336909366,9.00489637423,11.6986895068,0.019996,1493,0.00039972004,0.01999,0.1
2.90042,0.56072,10.8776277628,0.835183518352,0.853578649364,6.6,13.297669767,0.8299829983,1.71603288804,8.12,3.45988361261,8.87810661848,11.5125198626,0.019996,1494,0.00039972004,0.01999,0.1
2.90042,0.6007,10.0850085009,0.927932793279,0.818769556144,6.06,12.3551155116,0.741854185419,1.69960570413,7.55,3.49238918457,8.37879196265,11.0514057349,0.019996,1495,0.00039972004,0.01999,0.1
2.90042,0.64068,9.66788678868,0.894209420942,0.81341353834,5.78,11.7606760676,0.717771777178,1.7174959159,7.19,3.60152476907,8.18562066993,10.8735461446,0.019996,1496,0.00039972004,0.01999,0.1
2.90042,0.68066,9.08718871887,0.808400840084,0.84037447219,5.44,11.1700970097,0.854305430543,1.65780186107,6.72,3.70371056992,7.96908798576,10.6662406365,0.019996,1497,0.00039972004,0.01999,0.1
2.90042,0.72064,8.24766476648,0.854565456546,0.730303870207,4.89,10.1917991799,0.846544654465,1.47117050154,6.12,3.31975187435,6.8135162429,9.65332466145,0.019996,1498,0.00039972004,0.01999,0.1
2.90042,0.76062,7.93605360536,0.846084608461,0.77946960013,4.67,9.78839883988,0.801540154015,1.58471847598,5.85,3.65973279783,7.09730944195,9.86384027349,0.019996,1499,0.00039972004,0.01999,0.1
2.90042,0.8006,7.7102510251,0.886528652865,0.754370409983,4.52,9.47724772477,0.737613761376,1.63212998674,5.71,3.82780211626,7.00769796447,9.89100064353,0.019996,1500,0.00039972004,0.01999,0.1
2.90042,0.84058,7.00838083808,0.857085708571,0.683998459121,4.1,8.55579557956,0.699349934993,1.46531631669,5.13,3.43298430471,6.10297610533,8.92225777391,0.019996,1501,0.00039972004,0.01999,0.1
2.90042,0.88056,6.90825082508,0.859685968597,0.696319853964,4.05,8.4096809681,0.81204120412,1.40779483453,4.96,3.52505067238,6.06215108451,8.97120012557,0.019996,1502,0.00039972004,0.01999,0.1
2.90042,0.92054,6.51279127913,0.840824082408,0.67741913977,3.76,8.10693069307,0.752555255526,1.45557842341,4.81,3.67749471432,6.0306474134,8.9281104561,0.019996,1503,0.00039972004,0.01999,0.1
2.90042,0.96052,6.29592959296,0.913431343134,0.643788920941,3.57,7.71617161716,0.792319231923,1.44514535898,4.57,3.76397655702,5.83990072851,8.86735781305,0.019996,1504,0.00039972004,0.01999,0.1
2.90042,1.0005,6.0899689969,0.901470147015,0.617504380502,3.46,7.33285328533,0.724872487249,1.45147585739,4.35,3.78503887428,5.54941113033,8.68467294542,0.019996,1505,0.00039972004,0.01999,0.1
2.90042,1.04048,5.76351635164,0.841224122412,0.601498748754,3.29,7.10145014501,0.839823982398,1.27460466658,4.11,3.54538520455,5.1825306407,8.23523755929,0.019996,1506,0.00039972004,0.01999,0.1
2.90042,1.08046,5.67160716072,0.93297329733,0.57722712485,3.17,6.96143614361,0.761736173617,1.34548304578,4.07,3.82327861204,5.32914712695,8.48530576216,0.019996,1507,0.00039972004,0.01999,0.1
2.90042,1.12044,5.36923692369,0.941594159416,0.56914030417,2.95,6.7699569957,0.748254825483,1.3687531314,3.99,3.88609036231,5.18613863418,8.41414551731,0.019996,1508,0.00039972004,0.01999,0.1
2.90042,1.16042,5.03936393639,0.889108910891,0.523498023786,2.78,6.23716371637,0.805740574057,1.23996487024,3.63,3.61213088201,4.68988508991,7.83531739646,0.019996,1509,0.00039972004,0.01999,0.1
2.90042,1.2004,4.8803280328,0.950655065507,0.488612980599,2.63,5.99383938394,0.775317531753,1.17511330071,3.43,3.59205471714,4.55436488216,7.67973430427,0.019996,1510,0.00039972004,0.01999,0.1
2.90042,1.24038,4.90331033103,0.875327532753,0.525589731401,2.7,5.87378737874,0.778737873787,1.21768425931,3.31,3.74906350881,4.66671124639,7.8206355009,0.019996,1511,0.00039972004,0.01999,0.1
2.90042,1.28036,4.69858985899,0.907170717072,0.494207679881,2.57,5.70719071907,0.758175817582,1.15027233839,3.23,3.73810528045,4.41718276573,7.6733690349,0.019996,1512,0.00039972004,0.01999,0.1
2.90042,1.32034,4.57685768577,0.911231123112,0.476405052787,2.47,5.55527552755,0.750475047505,1.14062776846,3.13,3.78910277234,4.41855611361,7.64631451932,0.019996,1513,0.00039972004,0.01999,0.1
2.90042,1.36032,4.40076007601,0.859365936594,0.461667919525,2.41,5.40722072207,0.811161116112,1.04131365163,3.02,3.55069553163,4.15017173651,7.27758891628,0.019996,1514,0.00039972004,0.01999,0.1
2.90042,1.4003,4.23226322632,0.934693469347,0.456091036969,2.22,5.33309330933,0.729792979298,1.16909610656,3.03,4.0342730015,4.39091999359,7.75140806393,0.019996,1515,0.00039972004,0.01999,0.1
2.90042,1.44028,4.08118811881,0.977117711771,0.417557295792,2.08,5.11219121912,0.783938393839,1.08696236984,2.85,3.93586995465,4.1650414093,7.53342935068,0.019996,1516,0.00039972004,0.01999,0.1
2.90042,1.48026,3.92397239724,0.981438143814,0.406934589936,1.96,4.9098509851,0.750655065507,1.12194373773,2.73,4.11944393308,4.12989526568,7.6195513519,0.019996,1517,0.00039972004,0.01999,0.1
2.90042,1.52024,3.8203820382,0.995799579958,0.377833195048,1.91,4.73079307931,0.792379237924,0.986624669723,2.56,3.81000524691,3.82822311477,7.18408280789,0.019996,1518,0.00039972004,0.01999,0.1
2.90042,1.56022,3.71523152315,0.993679367937,0.386210623327,1.8,4.53465346535,0.715911591159,1.11619837753,2.45,4.15120747616,3.99149252861,7.47272270689,0.019996,1519,0.00039972004,0.01999,0.1
2.90042,1.6002,3.75155515552,1.01394139414,0.363292302904,1.85,4.52445244524,0.777397739774,0.99770145045,2.4,3.94408205312,3.84400599767,7.24796873293,0.019996,1520,0.00039972004,0.01999,0.1
2.90042,1.64018,3.6501650165,0.944214421442,0.349733841357,1.85,4.40670067007,0.836903690369,0.90424130888,2.34,3.59445831266,3.52342331737,6.78768129885,0.019996,1521,0.00039972004,0.01999,0.1
2.90042,1.68016,3.62766276628,1.02676267627,0.334215580524,1.76,4.39649964996,0.743474347435,1.02678049337,2.35,4.31338385934,3.82267782021,7.54696599714,0.019996,1522,0.00039972004,0.01999,0.1
2.90042,1.72014,3.30797079708,1.03292329233,0.311632566291,1.59,4.08638863886,0.682188218822,0.898900268555,2.2,3.71777128865,3.37132253976,6.69965093711,0.019996,1523,0.00039972004,0.01999,0.1
2.90042,1.76012,3.40062006201,1.04902490249,0.292619266329,1.62,4.17737773777,0.806560656066,0.921291367384,2.23,4.06014174448,3.48541564545,7.14244289308,0.019996,1524,0.00039972004,0.01999,0.1
2.90042,1.8001,3.30105010501,1.02242224222,0.290685724532,1.56,4.07856785679,0.85798579858,0.823855019469,2.12,3.88203811503,3.37937382637,6.88441387937,0.019996,1525,0.00039972004,0.01999,0.1
2.90042,1.84008,3.38551855186,1.11691169117,0.281198934517,1.57,4.16275627563,0.751495149515,0.940319630781,2.22,4.50770853747,3.68217338082,7.60530122414,0.019996,1526,0.00039972004,0.01999,0.1
2.90042,1.88006,3.16751675168,1.05326532653,0.272524935082,1.46,3.92127212721,0.696209620962,0.913788330628,2.09,4.2726139956,3.45429581297,7.18861490801,0.019996,1527,0.00039972004,0.01999,0.1
2.90042,1.92004,3.05684568457,1.0802080208,0.263276478952,1.37,3.85212521252,0.846764676468,0.844471430438,2.0,4.23778082221,3.37560399707,7.13562738034,0.019996,1528,0.00039972004,0.01999,0.1
2.90042,1.96002,2.93255325533,1.04726472647,0.244844768427,1.3,3.63714371437,0.820882088209,0.798859109234,1.83,3.91631301303,3.1106741056,6.66573062261,0.019996,1529,0.00039972004,0.01999,0.1
2.90042,2.0,2.77785778578,1.10067006701,0.237122206288,1.11,3.54947494749,0.699969997,0.863061067774,1.81,4.34370342604,3.32423104103,7.04146763459,0.019996,1530,0.00019986002,0.009995,0.1
3.0004,0.001,19.997819782,0.821222122212,1.33178067293,12.84,20.0,0.688528852885,2.66370015861,12.72,3.99778517603,50.5277663875,20.5184001502,0.019996,1531,0.00020985802,0.010495,0.1
3.0004,0.04098,19.996159616,0.712391239124,1.29620746765,12.81,19.999059906,0.852185218522,2.58909895129,12.63,3.95346570759,41.7903171647,19.581316496,0.019996,1532,0.00039972004,0.01999,0.1
3.0004,0.08096,19.9132313231,0.879427942794,1.23207233526,12.68,19.9915991599,0.887908790879,2.46447203057,12.66,3.84100280008,34.3280628331,18.7172542853,0.019996,1533,0.00039972004,0.01999,0.1
3.0004,0.12094,19.8157415742,0.752875287529,1.15509873462,12.66,19.9859385939,0.773497349735,2.31067660332,12.64,3.66697311293,28.0101056125,17.7497082675,0.019996,1534,0.00039972004,0.01999,0.1
3.0004,0.16092,19.8172817282,0.78397839784,1.1922402986,12.55,19.9466146615,0.750775077508,2.38895880965,12.62,3.87434726239,25.6789129151,17.7380559468,0.019996,1535,0.00039972004,0.01999,0.1
3.0004,0.2009,19.8767076708,0.802140214021,1.14771179735,12.56,19.9833183318,1.00094009401,2.30445448947,12.57,3.81222740105,22.16804791,17.3981826567,0.019996,1536,0.00039972004,0.01999,0.1
3.0004,0.24088,19.4652065207,0.824442444244,1.06061667678,12.27,19.9114311431,0.751195119512,2.13424042327,12.54,3.60124094654,18.5237838418,16.5613351982,0.019996,1537,0.00039972004,0.01999,0.1
3.0004,0.28086,18.8090009001,0.810901090109,1.01775089969,11.81,19.6884488449,0.717391739174,2.06343421024,12.4,3.54032654947,16.2983290892,16.0116843203,0.019996,1538,0.00039972004,0.01999,0.1
3.0004,0.32084,18.100450045,0.860826082608,0.99521802831,11.31,19.4552655266,0.74501450145,2.04260685866,12.24,3.61906083858,14.9042991133,15.7269087422,0.019996,1539,0.00039972004,0.01999,0.1
3.0004,0.36082,16.7549154915,0.841344134413,0.983946234369,10.47,18.995179518,0.816601660166,2.00899269017,11.93,3.63914487526,13.604116595,15.1735357891,0.019996,1540,0.00039972004,0.01999,0.1
3.0004,0.4008,15.1475147515,0.953675367537,0.951156743784,9.43,18.1787978798,0.828362836284,1.93813704477,11.4,3.60018409829,12.3906364275,14.4231541413,0.019996,1541,0.00039972004,0.01999,0.1
3.0004,0.44078,13.8344434443,0.796199619962,0.939602914687,8.61,17.0142214221,0.855385538554,1.89331429861,10.62,3.58419713127,11.4398835393,13.6359069172,0.019996,1542,0.00039972004,0.01999,0.1
3.0004,0.48076,12.9841584158,0.804160416042,0.960253007888,8.04,15.9064906491,0.889788978898,1.95546731561,9.93,3.7860178187,11.1492902878,13.354964232,0.019996,1543,0.00039972004,0.01999,0.1
3.0004,0.52074,11.5403740374,0.808660866087,0.868728421141,7.11,14.2234623462,0.730593059306,1.78817874587,8.86,3.53767321029,9.68461066845,12.0646745259,0.019996,1544,0.00039972004,0.01999,0.1
3.0004,0.56072,10.6799879988,0.834083408341,0.805305016957,6.56,13.1400940094,0.734633463346,1.68923588536,8.17,3.41975458691,8.74363170692,11.3377519318,0.019996,1545,0.00039972004,0.01999,0.1
3.0004,0.6007,10.2691669167,0.779517951795,0.86961972849,6.3,12.5751375138,0.835763576358,1.76742385546,7.74,3.73698256727,9.00154365041,11.4836858904,0.019996,1546,0.00039972004,0.01999,0.1
3.0004,0.64068,9.40126012601,0.779177917792,0.785808365873,5.76,11.4786678668,0.892749274927,1.59628850325,7.04,3.41756386881,7.82043537578,10.5130416711,0.019996,1547,0.00039972004,0.01999,0.1
3.0004,0.68066,8.57777777778,0.8199819982,0.766208639776,5.17,10.697569757,0.802320232023,1.58524445411,6.53,3.52224444377,7.52859859434,10.1588044937,0.019996,1548,0.00039972004,0.01999,0.1
3.0004,0.72064,8.74189418942,0.807440744074,0.83075669033,5.3,10.6313231323,0.737373737374,1.76125999282,6.53,3.97927044262,7.99849917732,10.726706156,0.019996,1549,0.00039972004,0.01999,0.1
3.0004,0.76062,7.65832583258,0.839423942394,0.68524427438,4.58,9.47714771477,0.716231623162,1.47727541977,5.8,3.41409455096,6.53920121934,9.35275269955,0.019996,1550,0.00039972004,0.01999,0.1
3.0004,0.8006,7.49600960096,0.852625262526,0.733077884517,4.46,9.34297429743,0.831523152315,1.51766384108,5.69,3.61844406078,6.77005743897,9.56808405147,0.019996,1551,0.00039972004,0.01999,0.1
3.0004,0.84058,7.23462346235,0.809860986099,0.711871563151,4.32,8.8197419742,0.78701870187,1.51123802158,5.33,3.65233606141,6.50033558602,9.34362102514,0.019996,1552,0.00039972004,0.01999,0.1
3.0004,0.88056,6.84432443244,0.851725172517,0.673604244334,4.04,8.35907590759,0.728052805281,1.444543035,5.04,3.57404947063,6.10841913423,8.98016246962,0.019996,1553,0.00039972004,0.01999,0.1
3.0004,0.92054,6.47296729673,0.916371637164,0.647728330861,3.74,8.01078107811,0.674247424742,1.54321206471,4.88,3.80996852422,6.08135825646,9.05587240078,0.019996,1554,0.00039972004,0.01999,0.1
3.0004,0.96052,6.08090809081,0.825142514251,0.592461141711,3.56,7.45294529453,0.706490649065,1.35113157022,4.47,3.49905610943,5.37323242715,8.35728490266,0.019996,1555,0.00039972004,0.01999,0.1
3.0004,1.0005,6.03816381638,0.857685768577,0.625323269981,3.54,7.26392639264,0.798219821982,1.34804217278,4.29,3.63641034522,5.509513547,8.49539732491,0.019996,1556,0.00039972004,0.01999,0.1
3.0004,1.04048,5.75681568157,0.93903390339,0.594877634526,3.31,7.02718271827,0.792159215922,1.34689176468,4.17,3.68979346077,5.3392557904,8.41841005806,0.019996,1557,0.00039972004,0.01999,0.1
3.0004,1.08046,5.67644764476,0.88498849885,0.62486159026,3.26,7.00230023002,0.765636563656,1.41725350077,4.18,3.97467983598,5.57758087999,8.70123231817,0.019996,1558,0.00039972004,0.01999,0.1
3.0004,1.12044,5.53223322332,0.916131613161,0.595991360478,3.12,6.78219821982,0.779517951795,1.41002607787,3.98,4.16596581214,5.49790278986,8.79151710715,0.019996,1559,0.00039972004,0.01999,0.1
3.0004,1.16042,5.09396939694,0.84202420242,0.554846424765,2.86,6.4600460046,0.780838083808,1.28078028634,3.81,3.81790734009,4.90092895306,8.13174101197,0.019996,1560,0.00039972004,0.01999,0.1
3.0004,1.2004,4.73557355736,0.856665666567,0.507387192936,2.64,5.86614661466,0.820842084208,1.11131460348,3.35,3.45306322708,4.43257552905,7.44127874452,0.019996,1561,0.00039972004,0.01999,0.1
3.0004,1.24038,4.73913391339,0.892229222922,0.475103335954,2.64,5.73417341734,0.749334933493,1.19110356762,3.34,3.68222940994,4.4205007697,7.64268073109,0.019996,1562,0.00039972004,0.01999,0.1
3.0004,1.28036,4.65686568657,0.940514051405,0.494838754648,2.52,5.66680668067,0.731313131313,1.27297499118,3.26,4.09192676406,4.71921357407,8.07242714356,0.019996,1563,0.00039972004,0.01999,0.1
3.0004,1.32034,4.70567056706,0.925112511251,0.493747033765,2.59,5.69702970297,0.701650165017,1.21820976964,3.29,3.98151698823,4.65708929859,7.95031709068,0.019996,1564,0.00039972004,0.01999,0.1
3.0004,1.36032,4.39557955796,0.962696269627,0.445997595077,2.39,5.3900190019,0.751835183518,1.09212804809,3.08,3.76886662847,4.23886554017,7.52668402041,0.019996,1565,0.00039972004,0.01999,0.1
3.0004,1.4003,4.27134713471,0.944094409441,0.43153838318,2.29,5.28624862486,0.713611361136,1.14909891968,3.07,3.88197113388,4.19652610609,7.57317850462,0.019996,1566,0.00039972004,0.01999,0.1
3.0004,1.44028,4.12423242324,0.825682568257,0.465446338867,2.24,5.22632263226,0.75097509751,1.08321572471,2.98,3.84364570709,4.22600272124,7.450613523,0.019996,1567,0.00039972004,0.01999,0.1
3.0004,1.48026,3.78121812181,0.867946794679,0.403708236454,1.98,4.83512351235,0.709810981098,1.05049411172,2.75,3.76179931555,3.84761079539,7.1231447214,0.019996,1568,0.00039972004,0.01999,0.1
3.0004,1.52024,3.86172617262,0.962156215622,0.411665303809,1.96,4.86116611661,0.761676167617,1.0619101661,2.73,3.91255402959,4.05436701281,7.36634308138,0.019996,1569,0.00039972004,0.01999,0.1
3.0004,1.56022,3.80548054805,0.998399839984,0.377158895071,1.9,4.6099009901,0.712751275128,1.08962592023,2.54,4.17420018091,4.00379388114,7.53627424705,0.019996,1570,0.00039972004,0.01999,0.1
3.0004,1.6002,3.54253425343,0.954875487549,0.343897443279,1.78,4.32585258526,0.843904390439,0.883373322215,2.31,3.57753561876,3.48980750254,6.7212201054,0.019996,1571,0.00039972004,0.01999,0.1
3.0004,1.64018,3.68668866887,1.04758475848,0.348399736668,1.82,4.43600360036,0.780618061806,0.999741606321,2.38,4.16461610659,3.83817289013,7.44248504837,0.019996,1572,0.00039972004,0.01999,0.1
3.0004,1.68016,3.39807980798,0.860506050605,0.334417382126,1.73,4.14753475348,0.768456845685,0.830814945553,2.2,3.45800915932,3.31890295029,6.43562577296,0.019996,1573,0.00039972004,0.01999,0.1
3.0004,1.72014,3.49548954895,0.941874187419,0.337962682505,1.74,4.26520652065,0.760596059606,0.927164795094,2.28,3.96811187714,3.63015028646,7.07626884068,0.019996,1574,0.00039972004,0.01999,0.1
3.0004,1.76012,3.33345334533,0.960756075608,0.305151485884,1.64,4.10695069507,0.770077007701,0.915416769969,2.2,3.9673343397,3.49392138933,6.98227832716,0.019996,1575,0.00039972004,0.01999,0.1
3.0004,1.8001,3.28716871687,1.00654065407,0.299875862083,1.58,4.07904790479,0.765316531653,0.889346569415,2.19,4.0935254204,3.48571895905,7.09326531042,0.019996,1576,0.00039972004,0.01999,0.1
3.0004,1.84008,3.11685168517,1.00328032803,0.2847433595,1.46,3.91443144314,0.822102210221,0.811200016687,2.05,3.82078375445,3.30431271039,6.70991834128,0.019996,1577,0.00039972004,0.01999,0.1
3.0004,1.88006,3.21864186419,0.967196719672,0.297608520278,1.56,3.95443544354,0.790659065907,0.860223609154,2.08,4.17531325608,3.5221776119,7.1175564397,0.019996,1578,0.00039972004,0.01999,0.1
3.0004,1.92004,3.0695869587,0.972297229723,0.272542459428,1.47,3.85846584658,0.792599259926,0.790508350549,2.04,3.96843284725,3.3120270475,6.80930764543,0.019996,1579,0.00039972004,0.01999,0.1
3.0004,1.96002,2.85462546255,1.0704670467,0.228708559506,1.25,3.60476047605,0.704270427043,0.806518798883,1.9,4.0687402847,3.1313369432,6.76644485656,0.019996,1580,0.00039972004,0.01999,0.1
3.0004,2.0,2.81410141014,0.988758875888,0.243767243537,1.27,3.54949494949,0.771077107711,0.710014528233,1.82,3.83167443098,3.05925631423,6.4730690795,0.019996,1581,0.00019986002,0.009995,0.1
3.10038,0.001,19.99929993,0.805420542054,1.27751647472,12.88,20.0,0.745854585459,2.58681622586,12.87,3.9625628247,50.1728372613,20.4436506519,0.019996,1582,0.00020985802,0.010495,0.1
3.10038,0.04098,19.999539954,0.73501350135,1.37291285229,12.96,19.999859986,0.716151615162,2.7822339612,12.92,4.33350828802,45.8517910615,20.4318450218,0.019996,1583,0.00039972004,0.01999,0.1
3.10038,0.08096,19.7848984898,0.721872187219,1.216746859,12.78,19.9766576658,0.871727172717,2.46149055594,12.87,3.90162372499,34.9379161222,18.7715626318,0.019996,1584,0.00039972004,0.01999,0.1
3.10038,0.12094,19.9125912591,0.748674867487,1.21118104445,12.84,19.9949794979,0.752175217522,2.45905608311,12.85,3.9745975074,30.4042122004,18.3905293686,0.019996,1585,0.00039972004,0.01999,0.1
3.10038,0.16092,19.9741374137,0.789058905891,1.24215983205,12.91,19.9916191619,0.867786778678,2.53717243423,12.82,4.17975092846,27.7284020811,18.4220881824,0.019996,1586,0.00039972004,0.01999,0.1
3.10038,0.2009,19.8391439144,0.715251525153,1.11150953284,12.77,19.9615161516,0.848904890489,2.25347138901,12.8,3.79190198348,21.9977982465,17.2813676006,0.019996,1587,0.00039972004,0.01999,0.1
3.10038,0.24088,19.59739974,0.819521952195,1.13527194683,12.56,19.8302630263,0.932333233323,2.31164438115,12.66,3.9875529034,20.4724247841,17.3060087456,0.019996,1588,0.00039972004,0.01999,0.1
