k1,k2,E_Ts_x1,E_Tr_x1,E_OS_x1,E_Osc_x1,E_Ts_x2,E_Tr_x2,E_OS_x2,E_Osc_x2,E_Up,E_Ui,J,ProbabilityWeight-k1,ProbabilityWeight,ProbabilityWeight-k2,PointProbability,prefix
0.75085,0.001,19.9971985993,1.03301650825,1.66704545498,8.5,19.9990995498,1.29614807404,2.20553062833,8.35,1.25230856007,15.7980392571,28.0902935081,0.04999,0.001274120125,0.0254875,0.1,64
0.75085,0.10095,19.9945972986,1.27723861931,1.51194137016,8.37,19.9989994997,1.06023011506,2.02423052375,8.51,1.23870377208,10.4117299999,22.6108138884,0.04999,0.00249825025,0.049975,0.1,65
0.75085,0.2009,19.8173086543,1.21110555278,1.30776483881,8.27,19.9192596298,1.17748874437,1.74683268048,8.34,1.18828238488,7.11509291453,19.0882287428,0.04999,0.00249825025,0.049975,0.1,66
0.75085,0.30085,19.291945973,1.33446723362,1.10034180283,7.94,19.5955977989,1.1803901951,1.50522059192,8.19,1.15508305042,5.145438749,16.8084761928,0.04999,0.00249825025,0.049975,0.1,67
0.75085,0.4008,15.955877939,1.24062031016,0.99807944867,6.5,17.1866933467,1.1683841921,1.3252357793,7.01,1.16261179235,4.21374237528,14.4279295017,0.04999,0.00249825025,0.049975,0.1,68
0.75085,0.50075,12.4877438719,1.29764882441,0.860000097174,4.98,13.5669834917,1.24572286143,1.18446772064,5.46,1.21033722023,3.556872477,12.1401396094,0.04999,0.00249825025,0.049975,0.1,69
0.75085,0.6007,10.5894947474,1.41820910455,0.819675767167,4.11,11.5183591796,1.09704852426,1.20617174834,4.61,1.44164343699,3.50382718889,11.3826917305,0.04999,0.00249825025,0.049975,0.1,70
0.75085,0.70065,8.97498749375,1.37298649325,0.692882974611,3.41,9.75687843922,1.18899449725,1.02582132979,3.82,1.42712815803,3.10430985789,10.1176347883,0.04999,0.00249825025,0.049975,0.1,71
0.75085,0.8006,7.9875937969,1.4316158079,0.699147878683,3.03,8.70865432716,1.05572786393,0.979217340053,3.38,1.60596543905,3.05951830137,9.74651615028,0.04999,0.00249825025,0.049975,0.1,72
0.75085,0.90055,6.86603301651,1.38189094547,0.567609876343,2.48,7.5619809905,1.27993996998,0.813491050821,2.84,1.55925019577,2.72727040086,8.81390637087,0.04999,0.00249825025,0.049975,0.1,73
0.75085,1.0005,6.14997498749,1.58049024512,0.447240953922,2.05,6.80100050025,0.991295647824,0.893167996051,2.55,1.84557289252,2.74624140833,8.72821975405,0.04999,0.00249825025,0.049975,0.1,74
0.75085,1.10045,5.62611305653,1.47813906953,0.482219454382,1.94,6.1779889945,1.14277138569,0.730282390833,2.21,1.90017321099,2.6975165854,8.45450325554,0.04999,0.00249825025,0.049975,0.1,75
0.75085,1.2004,5.38459229615,1.70385192596,0.363094288886,1.69,5.79779889945,1.07603801901,0.777885358212,2.08,2.17030129316,2.753851628,8.66250605371,0.04999,0.00249825025,0.049975,0.1,76
0.75085,1.30035,4.68664332166,1.45452726363,0.34536561853,1.47,5.06223111556,1.23011505753,0.565588489342,1.66,1.93748874797,2.47899825035,7.72965041722,0.04999,0.00249825025,0.049975,0.1,77
0.75085,1.4003,4.32436218109,1.5627813907,0.295533181294,1.24,4.85122561281,1.15937968984,0.565149557399,1.59,2.12412565577,2.46551353947,7.76500677323,0.04999,0.00249825025,0.049975,0.1,78
0.75085,1.50025,4.16698349175,1.72006003002,0.244098124562,1.1,4.60610305153,1.07803901951,0.577954687133,1.51,2.33013027682,2.50902332228,7.93275302462,0.04999,0.00249825025,0.049975,0.1,79
0.75085,1.6002,3.95077538769,1.6044022011,0.245675598894,1.04,4.35477738869,1.09744872436,0.555867468305,1.38,2.69435159756,2.6074501265,8.25006886744,0.04999,0.00249825025,0.049975,0.1,80
0.75085,1.70015,3.89624812406,1.8108054027,0.1908003681,0.99,4.13066533267,1.25952976488,0.521538773282,1.28,2.55259395676,2.50858553208,8.042707406,0.04999,0.00249825025,0.049975,0.1,81
0.75085,1.8001,3.6180090045,1.90875437719,0.164213616287,0.85,3.71925962981,1.14967483742,0.484807808209,1.07,2.84242850455,2.51973082017,8.15903712027,0.04999,0.00249825025,0.049975,0.1,82
0.75085,1.90005,3.32526263132,1.98819409705,0.149465481796,0.66,3.46903451726,1.08074037019,0.460211502446,0.92,3.12391766138,2.57206718289,8.35178013733,0.04999,0.00249825025,0.049975,0.1,83
0.75085,2.0,3.00650325163,2.0140070035,0.118624386863,0.49,3.29294647324,1.38509254627,0.435046948867,0.72,3.16562267095,2.69414625521,8.4841868114,0.04999,0.001249125125,0.0249875,0.1,84
1.0008,0.001,19.9995997999,1.29814907454,1.55210834534,9.0,20.0,1.36368184092,2.19524251785,9.0,1.55412965517,19.6976173933,32.4603970807,0.04999,0.001274120125,0.0254875,0.1,85
1.0008,0.10095,19.7963981991,1.38249124562,1.35065143893,8.9,19.7996998499,1.20010005003,1.93632001393,8.91,1.46268663684,12.2785679887,24.7130808637,0.04999,0.00249825025,0.049975,0.1,86
1.0008,0.2009,19.832116058,1.32456228114,1.2259084293,8.86,19.9427713857,1.31925962981,1.74527076822,8.92,1.44752869675,8.60399621435,20.9982634772,0.04999,0.00249825025,0.049975,0.1,87
1.0008,0.30085,19.4548274137,1.47183591796,1.20775972853,8.59,19.7501750875,1.12976488244,1.77035349462,8.76,1.60636587209,7.18896643514,19.5826767647,0.04999,0.00249825025,0.049975,0.1,88
1.0008,0.4008,15.8250125063,1.29304652326,0.989045882978,6.87,17.3810905453,1.08024012006,1.48234869191,7.64,1.49380170865,5.27238109061,15.9325014472,0.04999,0.00249825025,0.049975,0.1,89
1.0008,0.50075,12.9954977489,1.27873936968,0.974426593554,5.6,14.3816908454,1.24002001001,1.38700911864,6.21,1.59174741254,4.71883499774,14.1244270555,0.04999,0.00249825025,0.049975,0.1,90
1.0008,0.6007,10.4020010005,1.29694847424,0.820343466329,4.36,11.5762881441,1.09514757379,1.25225574527,4.95,1.61465327106,4.03099915527,12.0729792536,0.04999,0.00249825025,0.049975,0.1,91
1.0008,0.70065,9.14307153577,1.43051525763,0.752379901065,3.75,10.1310655328,1.03951975988,1.2151063844,4.31,1.77878102331,3.79857779717,11.3674028114,0.04999,0.00249825025,0.049975,0.1,92
1.0008,0.8006,8.0116058029,1.42061030515,0.668280212516,3.19,8.79339669835,1.00590295148,1.1347263348,3.67,1.88921749413,3.53634806169,10.5738477528,0.04999,0.00249825025,0.049975,0.1,93
1.0008,0.90055,7.02071035518,1.38049024512,0.611889431933,2.74,7.77928964482,1.02141070535,1.00746176068,3.17,1.95710250203,3.29722923962,9.87441857457,0.04999,0.00249825025,0.049975,0.1,94
1.0008,1.0005,6.20630315158,1.25692846423,0.525049563721,2.42,6.87883941971,1.0364182091,0.853416987785,2.76,1.82338224521,2.8794938421,8.82743166902,0.04999,0.00249825025,0.049975,0.1,95
1.0008,1.10045,5.72776388194,1.46563281641,0.483006113512,2.09,6.32616308154,1.04122061031,0.900035810717,2.48,2.21786270486,3.08655477153,9.24811962059,0.04999,0.00249825025,0.049975,0.1,96
1.0008,1.2004,5.00910455228,1.49504752376,0.39416378681,1.78,5.53436718359,1.05662831416,0.694463320361,2.1,1.97180952605,2.61312438806,8.11480518918,0.04999,0.00249825025,0.049975,0.1,97
1.0008,1.30035,4.8284142071,1.47943971986,0.360909411687,1.62,5.30825412706,1.08514257129,0.787457232242,2.02,2.45853592827,2.84756208805,8.75538410785,0.04999,0.00249825025,0.049975,0.1,98
1.0008,1.4003,4.21130565283,1.49304652326,0.302370163843,1.34,4.66403201601,1.08404202101,0.681976696881,1.66,2.27581365342,2.55220979222,7.93897644011,0.04999,0.00249825025,0.049975,0.1,99
1.0008,1.50025,3.95337668834,1.43251625813,0.283558221885,1.22,4.49154577289,1.05912956478,0.584654837363,1.6,2.29926628457,2.48264234817,7.73541807436,0.04999,0.00249825025,0.049975,0.1,100
1.0008,1.6002,3.76248124062,1.37978989495,0.26178217438,1.12,4.27003501751,1.13796898449,0.553582811161,1.47,2.55106235953,2.59682684225,7.99671742883,0.04999,0.00249825025,0.049975,0.1,101
1.0008,1.70015,3.66513256628,1.63061530765,0.223163866462,0.99,4.16258129065,1.06223111556,0.586646029805,1.43,2.82559816694,2.63140868595,8.30877141891,0.04999,0.00249825025,0.049975,0.1,102
1.0008,1.8001,3.56848424212,1.72106053027,0.172189037211,0.9,3.9979989995,1.04552276138,0.584777911875,1.36,2.95307213139,2.60750210249,8.35915320387,0.04999,0.00249825025,0.049975,0.1,103
1.0008,1.90005,3.35637818909,1.69594797399,0.170259895719,0.84,3.73736868434,1.12306153077,0.438730288695,1.18,2.84055320928,2.52867934839,8.03528392876,0.04999,0.00249825025,0.049975,0.1,104
1.0008,2.0,3.10435217609,1.77448724362,0.137143491306,0.69,3.30535267634,1.15837918959,0.459797157616,0.93,3.07257718375,2.48243476926,8.08842561474,0.04999,0.001249125125,0.0249875,0.1,105
1.25075,0.001,19.9995997999,1.28874437219,1.54218624639,9.58,19.9994997499,1.29354677339,2.31361199289,9.5,1.92989327031,24.4506399686,37.6727587315,0.04999,0.001274120125,0.0254875,0.1,106
1.25075,0.10095,19.9329664832,1.27363681841,1.29538330585,9.49,19.9929964982,1.14467233617,1.93609917093,9.5,1.71504693284,14.392957526,27.1679399567,0.04999,0.00249825025,0.049975,0.1,107
1.25075,0.2009,19.8093046523,1.09054527264,1.19553515511,9.33,19.9458729365,1.38379189595,1.81308816082,9.48,1.73755830245,10.24929434,22.9617461223,0.04999,0.00249825025,0.049975,0.1,108
1.25075,0.30085,19.0215107554,1.27733866933,1.11150453947,8.95,19.5423711856,1.14767383692,1.64982248302,9.19,1.72421423863,7.75786349445,20.0889079944,0.04999,0.00249825025,0.049975,0.1,109
1.25075,0.4008,16.0621310655,1.15547773887,1.04530669537,7.46,17.8182091046,1.08844422211,1.62719660411,8.33,1.8457769406,6.50033779736,17.7528979685,0.04999,0.00249825025,0.049975,0.1,110
1.25075,0.50075,12.7651825913,1.22861430715,0.951559681867,5.83,14.5027513757,1.13596798399,1.47878302928,6.68,1.87707598746,5.5039439509,15.1926941989,0.04999,0.00249825025,0.049975,0.1,111
1.25075,0.6007,10.8236118059,1.25782891446,0.881884484103,4.84,12.2096048024,0.885542771386,1.45588661882,5.64,2.00420220827,4.93490993747,13.6508093179,0.04999,0.00249825025,0.049975,0.1,112
1.25075,0.70065,8.91705852926,1.12546273137,0.752006735839,3.95,10.0212106053,1.03371685843,1.20328617423,4.49,1.88767955175,4.04096810504,11.5740820104,0.04999,0.00249825025,0.049975,0.1,113
1.25075,0.8006,7.71335667834,1.2108054027,0.648213723418,3.32,8.78059029515,1.09484742371,1.07755394696,3.89,1.90009061474,3.60264760182,10.5561358556,0.04999,0.00249825025,0.049975,0.1,114
1.25075,0.90055,6.92126063032,1.14977488744,0.631929434499,2.95,7.8176088044,1.11505752876,1.05334149831,3.4,2.06104830418,3.55250379879,10.2260494003,0.04999,0.00249825025,0.049975,0.1,115
1.25075,1.0005,6.33466733367,1.22781390695,0.550839663536,2.64,7.15507753877,1.12536268134,1.00586814016,3.08,2.1933213151,3.35976648508,9.86460592169,0.04999,0.00249825025,0.049975,0.1,116
1.25075,1.10045,5.4332166083,1.43831915958,0.462473146433,2.1,6.13096548274,0.928564282141,0.973538016259,2.6,2.35230727175,3.15539957498,9.3300456644,0.04999,0.00249825025,0.049975,0.1,117
1.25075,1.2004,5.08564282141,1.31335667834,0.42955724507,1.94,5.81010505253,1.01210605303,0.845405956243,2.39,2.40332455512,3.05451899999,9.06396509709,0.04999,0.00249825025,0.049975,0.1,118
1.25075,1.30035,4.79809904952,1.31485742871,0.394787795415,1.8,5.42591295648,0.943771885943,0.829032263754,2.23,2.55528830842,3.01298932892,8.98191149155,0.04999,0.00249825025,0.049975,0.1,119
1.25075,1.4003,4.52746373187,1.33026513257,0.375836412132,1.7,5.09564782391,0.989194597299,0.756381907913,2.06,2.62798247969,2.97207741351,8.87012079689,0.04999,0.00249825025,0.049975,0.1,120
1.25075,1.50025,4.04382191096,1.43591795898,0.29447140535,1.4,4.48154077039,0.898249124562,0.739398766666,1.74,2.74419592588,2.79769889545,8.52502905666,0.04999,0.00249825025,0.049975,0.1,121
1.25075,1.6002,3.58149074537,1.363981991,0.259206055678,1.09,4.24282141071,1.06073036518,0.669473466672,1.56,2.68748728195,2.70177608545,8.19837928511,0.04999,0.00249825025,0.049975,0.1,122
1.25075,1.70015,3.6072036018,1.36098049025,0.261869084879,1.11,4.18669334667,1.16898449225,0.602727192176,1.45,2.9506005019,2.83003709606,8.59581079467,0.04999,0.00249825025,0.049975,0.1,123
1.25075,1.8001,3.42821410705,1.56818409205,0.186030301945,0.98,3.90745372686,1.08464232116,0.547541265587,1.36,2.89807085429,2.54267570972,8.15554849375,0.04999,0.00249825025,0.049975,0.1,124
1.25075,1.90005,3.26163081541,1.51875937969,0.191131762269,0.93,3.70365182591,1.06593296648,0.525389950081,1.27,3.02634622192,2.58423088898,8.21355895188,0.04999,0.00249825025,0.049975,0.1,125
1.25075,2.0,3.13176588294,1.62421210605,0.168593850985,0.84,3.52526263132,1.06883441721,0.486412836261,1.16,3.14386644202,2.62906099473,8.31961313968,0.04999,0.001249125125,0.0249875,0.1,126
1.5007,0.001,20.0,1.07353676838,1.50130732978,10.03,19.9982991496,1.01110555278,2.37416062513,10.03,2.25430666873,28.5890920153,42.0498831994,0.04999,0.001274120125,0.0254875,0.1,127
1.5007,0.10095,19.996098049,1.10265132566,1.27513353009,10.01,19.9915957979,1.13706853427,2.02265605921,10.06,2.03658376717,17.0012703401,30.1502597145,0.04999,0.00249825025,0.049975,0.1,128
1.5007,0.2009,19.6938469235,1.33876938469,1.17487577193,9.81,19.8075037519,1.35057528764,1.88092813697,9.9,2.02957161027,11.9619134483,25.0683082412,0.04999,0.00249825025,0.049975,0.1,129
1.5007,0.30085,18.96008004,1.2180090045,1.08467215365,9.39,19.5872936468,1.09964982491,1.77184921649,9.77,2.05307235316,9.09798415948,21.8210606895,0.04999,0.00249825025,0.049975,0.1,130
1.5007,0.4008,15.4111055528,1.28214107054,0.9408460191,7.48,17.4922461231,1.06113056528,1.51897145401,8.6,1.92248004245,6.82030723098,17.9564255991,0.04999,0.00249825025,0.049975,0.1,131
1.5007,0.50075,12.6412206103,1.22271135568,0.904243140798,6.09,14.4423211606,1.18619309655,1.53263714574,7.06,2.12295665461,6.06050532614,16.0238970188,0.04999,0.00249825025,0.049975,0.1,132
1.5007,0.6007,10.4179089545,1.14787393697,0.832572159478,4.92,11.9077538769,0.845322661331,1.45985216696,5.79,2.1927153767,5.3339414448,14.0531404893,0.04999,0.00249825025,0.049975,0.1,133
1.5007,0.70065,8.94687343672,1.12886443222,0.763065595196,4.21,10.2283141571,1.04732366183,1.28584896895,4.87,2.1139499999,4.55504962036,12.4401233499,0.04999,0.00249825025,0.049975,0.1,134
1.5007,0.8006,7.76698349175,1.12716358179,0.675754696174,3.56,8.85802901451,0.939869934967,1.18494611968,4.18,2.19245890042,4.15161475506,11.4186471483,0.04999,0.00249825025,0.049975,0.1,135
1.5007,0.90055,6.93176588294,1.20290145073,0.649060321779,3.11,7.95777888944,1.09964982491,1.19157137925,3.72,2.3866894254,4.01848407522,11.1361420876,0.04999,0.00249825025,0.049975,0.1,136
1.5007,1.0005,6.0180090045,1.23381690845,0.541069256376,2.6,6.94257128564,1.02111055528,1.01459098966,3.13,2.33439608886,3.579200081,10.0870390081,0.04999,0.00249825025,0.049975,0.1,137
1.5007,1.10045,5.65932966483,1.29094547274,0.521800229173,2.46,6.48554277139,0.967583791896,0.957989247145,2.94,2.39962525193,3.41555926589,9.78233407773,0.04999,0.00249825025,0.049975,0.1,138
1.5007,1.2004,4.82471235618,1.20430215108,0.415496787988,1.93,5.6172086043,0.946773386693,0.87081672568,2.45,2.40427994567,3.06557880682,8.93376957919,0.04999,0.00249825025,0.049975,0.1,139
1.5007,1.30035,4.71905952976,1.19689844922,0.428446081896,1.89,5.43141570785,0.978089044522,0.87809852054,2.34,2.65952715199,3.21985236044,9.28649115719,0.04999,0.00249825025,0.049975,0.1,140
1.5007,1.4003,4.26773386693,1.19869934967,0.33958812843,1.7,4.88044022011,1.05432716358,0.710834848892,2.06,2.46778878173,2.81243768761,8.41270663806,0.04999,0.00249825025,0.049975,0.1,141
1.5007,1.50025,4.11135567784,1.38029014507,0.309764925832,1.58,4.65922961481,0.897948974487,0.793685578505,1.99,2.8775961276,2.94698126951,8.8885855062,0.04999,0.00249825025,0.049975,0.1,142
1.5007,1.6002,3.7687843922,1.52896448224,0.263907174551,1.24,4.34577288644,0.909254627314,0.815883603904,1.76,3.20877092732,3.01789415478,9.16303316639,0.04999,0.00249825025,0.049975,0.1,143
1.5007,1.70015,3.46693346673,1.48074037019,0.241356000501,1.15,4.04682341171,0.856028014007,0.682261778664,1.65,2.99909337202,2.6600405556,8.38709715821,0.04999,0.00249825025,0.049975,0.1,144
1.5007,1.8001,3.24732366183,1.31245622811,0.218962632127,1.02,3.8244122061,1.03711855928,0.568879839198,1.41,2.81455470225,2.59466593345,7.99064309984,0.04999,0.00249825025,0.049975,0.1,145
1.5007,1.90005,3.29804902451,1.44902451226,0.216805336404,1.04,3.79099549775,0.931065532766,0.596779379583,1.46,3.48085197511,2.77532514016,8.86305323937,0.04999,0.00249825025,0.049975,0.1,146
1.5007,2.0,3.16528264132,1.48774387194,0.173097127389,0.92,3.62701350675,0.944372186093,0.583970887563,1.34,3.42727913443,2.70427006691,8.66382694122,0.04999,0.001249125125,0.0249875,0.1,147
1.75065,0.001,19.9977988994,0.986993496748,1.42767056225,10.56,19.9997998999,1.10735367684,2.36752020785,10.51,2.50040811578,31.6088330125,45.376443536,0.04999,0.001274120125,0.0254875,0.1,148
1.75065,0.10095,19.9397698849,1.1975987994,1.41754521758,10.44,19.988094047,1.06543271636,2.3569391955,10.55,2.62943091948,21.9871374757,35.9147215081,0.04999,0.00249825025,0.049975,0.1,149
1.75065,0.2009,19.4089044522,1.04572286143,1.13635959038,10.16,19.6414207104,1.1863931966,1.87708976862,10.26,2.24397832356,13.1338909751,26.2561045878,0.04999,0.00249825025,0.049975,0.1,150
1.75065,0.30085,18.9090545273,1.09144572286,1.05153739363,9.81,19.6157078539,1.37828914457,1.77276898035,10.22,2.26705422143,10.0082502706,23.0503477484,0.04999,0.00249825025,0.049975,0.1,151
1.75065,0.4008,15.8611305653,1.07703851926,1.02610740794,8.17,18.1262631316,1.07973986993,1.72112556056,9.39,2.36234060508,8.35920130198,20.275524249,0.04999,0.00249825025,0.049975,0.1,152
1.75065,0.50075,12.4072036018,1.10405202601,0.874176784858,6.28,14.4697348674,1.14547273637,1.55967709481,7.44,2.3094626264,6.6690128413,16.7675528343,0.04999,0.00249825025,0.049975,0.1,153
1.75065,0.6007,10.2026013007,1.02431215608,0.803942781632,5.11,11.7296648324,1.07353676838,1.39577081939,5.94,2.23906704809,5.53119163171,14.2559232815,0.04999,0.00249825025,0.049975,0.1,154
1.75065,0.70065,8.78569284642,1.11745872936,0.769275770777,4.31,10.2156078039,1.0304152076,1.40793127102,5.14,2.48245334298,5.22145621564,13.491352505,0.04999,0.00249825025,0.049975,0.1,155
1.75065,0.8006,7.77028514257,1.2284142071,0.677621794635,3.71,9.00910455228,0.827713856928,1.36465818119,4.52,2.60269208355,4.7940827812,12.5816757421,0.04999,0.00249825025,0.049975,0.1,156
1.75065,0.90055,6.87163581791,1.05302651326,0.634395429873,3.26,8.03171585793,1.04342171086,1.15831039908,3.91,2.49274283808,4.24522073868,11.4171649054,0.04999,0.00249825025,0.049975,0.1,157
1.75065,1.0005,6.17568784392,1.10415207604,0.585270694406,2.87,7.12386193097,1.09494747374,1.07658947215,3.37,2.54708958051,3.94267691223,10.7781746726,0.04999,0.00249825025,0.049975,0.1,158
1.75065,1.10045,5.70175087544,1.28294147074,0.504433375163,2.56,6.60450225113,0.890745372686,1.15092859922,3.21,2.90495309198,3.87838464267,10.8268372885,0.04999,0.00249825025,0.049975,0.1,159
1.75065,1.2004,5.14637318659,1.20810405203,0.472858570094,2.25,5.98809404702,1.04112056028,1.01201455491,2.8,2.8345242722,3.60985824477,10.1806973208,0.04999,0.00249825025,0.049975,0.1,160
1.75065,1.30035,4.53766883442,1.16658329165,0.421666117705,1.92,5.30825412706,0.926363181591,0.847760039337,2.4,2.66680095079,3.25802450334,9.24132310241,0.04999,0.00249825025,0.049975,0.1,161
1.75065,1.4003,4.28444222111,1.23531765883,0.362365861005,1.74,5.02491245623,0.868434217109,0.860349537342,2.26,2.91864600799,3.19127118913,9.28640991517,0.04999,0.00249825025,0.049975,0.1,162
1.75065,1.50025,4.07323661831,1.26863431716,0.338342475385,1.68,4.75627813907,0.962181090545,0.746167783168,2.1,2.82920459516,2.9835991072,8.88420858515,0.04999,0.00249825025,0.049975,0.1,163
1.75065,1.6002,3.7983991996,1.28744372186,0.290438390879,1.43,4.41370685343,0.919259629815,0.868050427466,1.95,3.28061872858,3.09867012406,9.30690005172,0.04999,0.00249825025,0.049975,0.1,164
1.75065,1.70015,3.4128064032,1.27993996998,0.260625947364,1.2,4.03971985993,0.92096048024,0.715002293296,1.66,3.15080221478,2.91645848873,8.75530649971,0.04999,0.00249825025,0.049975,0.1,165
1.75065,1.8001,3.27563781891,1.31325662831,0.223774049636,1.11,3.88434217109,0.942771385693,0.700810966427,1.59,3.24444435953,2.83574161536,8.7030298726,0.04999,0.00249825025,0.049975,0.1,166
1.75065,1.90005,3.22871435718,1.51755877939,0.196223552517,1.05,3.787993997,0.966783391696,0.689626488197,1.53,3.37890271222,2.7630613283,8.79334381702,0.04999,0.00249825025,0.049975,0.1,167
1.75065,2.0,2.97388694347,1.23991995998,0.196278983391,0.97,3.51935967984,0.95627813907,0.565843449882,1.38,3.31546084752,2.64722720675,8.36470325104,0.04999,0.001249125125,0.0249875,0.1,168
2.0006,0.001,19.9983991996,1.12176088044,1.51263933323,10.99,19.9994997499,1.30175087544,2.62021660568,11.03,3.02761971573,38.3778297232,52.9399266193,0.04999,0.001274120125,0.0254875,0.1,169
2.0006,0.10095,19.8832416208,1.12026013007,1.37533773173,10.93,19.9873936968,1.16028014007,2.39972289966,11.0,2.92199159598,24.2783892687,38.565376253,0.04999,0.00249825025,0.049975,0.1,170
2.0006,0.2009,19.9433716858,0.859029514757,1.26308904631,10.93,19.9887943972,1.25992996498,2.15231283515,10.94,2.7983235477,16.5323201603,30.5595549138,0.04999,0.00249825025,0.049975,0.1,171
2.0006,0.30085,19.1465732866,1.1855927964,1.11511232152,10.44,19.755877939,1.22901450725,1.95175246204,10.74,2.695672153,11.9253108636,25.602289328,0.04999,0.00249825025,0.049975,0.1,172
2.0006,0.4008,15.7917958979,1.18619309655,1.02907539959,8.49,18.2789394697,0.994497248624,1.82669339125,9.87,2.70589962752,9.41050346223,21.783696835,0.04999,0.00249825025,0.049975,0.1,173
2.0006,0.50075,12.5992996498,1.04212106053,0.91629736208,6.66,14.739969985,0.869234617309,1.70745519835,7.96,2.69924075732,7.73056000086,18.3153267691,0.04999,0.00249825025,0.049975,0.1,174
2.0006,0.6007,10.1169584792,0.984192096048,0.804274688979,5.3,11.9762881441,1.09094547274,1.4678346053,6.38,2.5315624499,6.12708803611,15.2355011956,0.04999,0.00249825025,0.049975,0.1,175
2.0006,0.70065,8.65202601301,0.969584792396,0.758630682811,4.5,10.3089544772,0.981190595298,1.38568408513,5.44,2.5361991917,5.4546082832,13.7339561121,0.04999,0.00249825025,0.049975,0.1,176
2.0006,0.8006,7.61090545273,1.03911955978,0.690108292977,3.86,9.04602301151,0.948274137069,1.35270565656,4.74,2.70484684483,4.98440275494,12.8553418072,0.04999,0.00249825025,0.049975,0.1,177
2.0006,0.90055,6.60150075038,1.05722861431,0.599759143567,3.29,7.72236118059,0.849924962481,1.19090499378,3.98,2.59298435152,4.32852051107,11.4288919113,0.04999,0.00249825025,0.049975,0.1,178
2.0006,1.0005,6.0020010005,1.04112056028,0.570333206117,2.94,7.05012506253,0.925962981491,1.12001880505,3.56,2.67610426491,4.10796101432,10.9727730086,0.04999,0.00249825025,0.049975,0.1,179
2.0006,1.10045,5.50985492746,1.05362681341,0.542033027749,2.64,6.41430715358,0.938469234617,1.03381853474,3.16,2.72004885825,3.84722970224,10.4562597295,0.04999,0.00249825025,0.049975,0.1,180
2.0006,1.2004,5.19019509755,1.04362181091,0.508255040013,2.47,6.06683341671,0.905952976488,1.04071677593,2.98,2.9842123462,3.88391253337,10.5758625681,0.04999,0.00249825025,0.049975,0.1,181
2.0006,1.30035,4.66003001501,1.17738869435,0.44460934817,2.06,5.50795397699,0.850425212606,1.06490489608,2.68,3.25367982307,3.78287572794,10.4880842641,0.04999,0.00249825025,0.049975,0.1,182
2.0006,1.4003,4.32276138069,1.10415207604,0.413979209781,1.89,5.09594797399,0.930165082541,0.952427361672,2.41,3.14514126791,3.49903169761,9.87839142962,0.04999,0.00249825025,0.049975,0.1,183
2.0006,1.50025,4.18469234617,1.12606303152,0.353386140114,1.83,4.91015507754,1.05642821411,0.840708453277,2.26,3.02102795918,3.23082004226,9.41145360102,0.04999,0.00249825025,0.049975,0.1,184
2.0006,1.6002,3.7983991996,1.20530265133,0.31051723578,1.61,4.45842921461,0.88364182091,0.824329339607,2.09,3.15306142188,3.12183351773,9.190902475,0.04999,0.00249825025,0.049975,0.1,185
2.0006,1.70015,3.58889444722,1.26893446723,0.262363281018,1.4,4.20540270135,0.903351675838,0.816202278563,1.9,3.52411723719,3.17428322474,9.5048428164,0.04999,0.00249825025,0.049975,0.1,186
2.0006,1.8001,3.19449724862,1.24242121061,0.264786783522,1.19,3.80780390195,0.926263131566,0.740947260606,1.62,3.47583080161,3.0061640953,9.07293726493,0.04999,0.00249825025,0.049975,0.1,187
2.0006,1.90005,3.15237618809,1.27763881941,0.235580800075,1.12,3.70205102551,0.996498249125,0.651444385415,1.49,3.67743964414,3.14610409826,9.37500040178,0.04999,0.00249825025,0.049975,0.1,188
2.0006,2.0,2.96458229115,1.30785392696,0.209153786742,0.99,3.56608304152,0.803501750875,0.713950513799,1.51,3.82337658959,2.97875952513,9.23513817465,0.04999,0.001249125125,0.0249875,0.1,189
2.25055,0.001,19.7973986993,1.03551775888,1.39232511216,11.3,19.99989995,1.12616308154,2.51022255893,11.53,3.134982386,39.7498983126,54.2966914725,0.04999,0.001274120125,0.0254875,0.1,190
2.25055,0.10095,19.9926963482,0.96068034017,1.29611584436,11.42,19.9996998499,1.07003501751,2.35077160294,11.52,3.08482932471,25.6685978435,40.1051487735,0.04999,0.00249825025,0.049975,0.1,191
2.25055,0.2009,19.6033016508,0.92316158079,1.09793172147,11.15,19.9428714357,1.08374187094,1.98054848729,11.39,2.76460144506,16.278755664,30.1250257496,0.04999,0.00249825025,0.049975,0.1,192
2.25055,0.30085,19.3156578289,0.964082041021,1.16860519258,10.92,19.8484242121,1.14777388694,2.10467755729,11.29,3.12398599266,13.7851058592,27.972642462,0.04999,0.00249825025,0.049975,0.1,193
2.25055,0.4008,15.6020010005,1.12416208104,0.986987423908,8.75,18.1313656828,0.961180590295,1.81939067414,10.22,2.89186527477,10.0102123957,22.5046905247,0.04999,0.00249825025,0.049975,0.1,194
2.25055,0.50075,12.6891445723,0.940870435218,0.986391358165,7.04,15.0503251626,1.06143071536,1.80130897462,8.41,3.10293956031,8.86973842998,20.0733922758,0.04999,0.00249825025,0.049975,0.1,195
2.25055,0.6007,10.4261130565,1.13166583292,0.855411312797,5.68,12.3554777389,0.864232116058,1.69875023024,6.9,3.061002291,7.3744482411,17.263300701,0.04999,0.00249825025,0.049975,0.1,196
